date,distance(A-B),distance(A-C),distance(A-D),distance(B-C),distance(B-D),distance(C-D),beta_angle_sun,derived_beta_angle_sun,sma,inc,ecc,raan,aop,lv
2027-11-20 00:00:00+00:00,1227.842166407386,8402.186856085027,8460.547398150324,9284.659127736162,9378.06382921256,969.5086396415072,76.87097938777372,77.04055300284608,6977132.588665478,97.75331330034321,0.0018680737082785873,330.80735000799626,131.2243351375572,-8.550924542932012
2027-11-21 00:00:00+00:00,1227.3127200143547,6531.711853685771,5858.932282583989,6741.296764290804,6204.959238554677,969.9948830450135,76.69463055270171,76.85988059277491,6977131.562881063,97.75331376130117,0.0019142349717751759,331.78713867455843,129.5687995004334,-50.85924938903668
2027-11-22 00:00:00+00:00,1226.7724739543264,10365.00026855785,9707.178454963498,10079.516139307303,9384.976242565439,969.9286421376296,76.523156154688,76.68416819430684,6977130.526155516,97.75331421505015,0.0019588060992120015,332.7669274256463,127.91339557323768,-93.1665182125937
2027-11-23 00:00:00+00:00,1225.9423966062893,12528.57113555722,12373.44020018411,12680.341819720477,12449.636952086292,968.9691295449082,76.35668989746762,76.51354482174972,6977129.515833495,97.753314658918,0.002001747700003623,333.7467162558186,126.258143265259,-135.47276208675734
2027-11-24 00:00:00+00:00,1224.97324652572,10026.568549003061,10351.948226789804,10806.497925704622,11068.91113275003,967.5080608008736,76.19535731816332,76.34813172481574,6977128.518003612,97.7533150933497,0.0020430234138674413,334.7265051622526,124.60302257489994,-177.7779799207765
2027-11-25 00:00:00+00:00,1225.3632307826347,4221.474112586775,4462.597130267672,5268.999523074012,5577.2394148274225,966.4392585743831,76.03927634490319,76.18804289706257,6977127.51385934,97.75331551467931,0.002082604261151349,335.70629415734925,-237.05198695223285,139.9178400067629
2027-11-26 00:00:00+00:00,1227.7598929268188,6342.113179688879,5466.643006286725,5734.295772247875,4855.087645029807,966.4329981724758,75.88855788741883,76.03338563023594,6977126.519363307,97.75331592581263,0.0021204535187374545,336.68608324594476,-238.70697334093364,97.61479122136738
2027-11-27 00:00:00+00:00,1230.4841756598025,11741.450752722654,11299.626459153189,11346.7611030526,10825.44228230361,967.3802331165492,75.74330638349983,75.88426105509129,6977125.5192615,97.75331631741484,0.002156544877155482,337.6658724397555,119.63820500592628,55.312721072026974
2027-11-28 00:00:00+00:00,1231.7030174802326,12528.791601421055,12681.384373566556,12832.959358067428,12897.484317514989,968.5328865788522,75.60362038570986,75.74076462130571,6977124.525243556,97.75331669588556,0.00219084463397143,338.6456617440196,117.98339190690793,13.01178472958098
2027-11-29 00:00:00+00:00,1231.6073842532833,7943.929700036043,8576.226711744072,8906.081082295823,9477.021258881105,969.1831927105901,75.46959304777967,75.60298660806575,6977123.540123801,97.75331705167515,0.0022233222539736427,339.625451175751,116.32866424395458,-29.288095328039848
2027-11-30 00:00:00+00:00,1231.1107585708469,1842.923511330856,1555.6326115605614,2272.5283086497075,2473.5468677607337,969.216460946427,75.34131262252667,75.4710125554602,6977122.558458047,97.75331738610649,0.0022539554007249118,340.6052407442701,114.67402443785195,-71.58693319499099
2027-12-01 00:00:00+00:00,1230.0914205781114,8724.224152310433,7964.143444117805,7903.562097869338,7090.245099641568,969.0308898176804,75.21886283798398,75.34492361515188,6977121.558994333,97.75331770337532,0.0022827185513993845,341.58503047225634,113.01938822440773,-113.88463633315979
2027-12-02 00:00:00+00:00,1228.599333807649,13078.892480099961,12845.375970023128,12855.781854820616,12537.60571764339,968.9724842825678,75.10232320996299,75.22479686558466,6977120.657784147,97.7533179979723,0.0023095806556854954,342.5648203457949,111.3648134444507,-156.1813041269467
2027-12-03 00:00:00+00:00,1228.193026272258,11851.261860102804,12218.656579796447,12397.241671545133,12684.519887920735,968.9108293455142,74.99176926924717,75.1107054877936,6977119.750847607,97.75331826824117,0.0023345256175738094,343.5446103625009,-250.28971829735397,161.52302160634858
2027-12-04 00:00:00+00:00,1230.086811220076,5674.76770533338,6401.400721712636,6775.738943454251,7469.345098107616,968.421148092424,74.88727272419489,75.00271897315545,6977118.83821566,97.7533185146702,0.002357532914455065,344.5244005525168,-251.94421494973315,119.22836261755744
2027-12-05 00:00:00+00:00,1233.0745059815206,3980.223895987133,3098.1831778487476,3278.8612152461487,2543.6111768736423,967.3639974583872,74.78890160500103,74.90090319475523,6977117.934241539,97.7533187348637,0.0023785808695682793,345.5041909217567,-253.59874828369036,76.93478272757893
2027-12-06 00:00:00+00:00,1235.0471480870654,10794.242618315811,10175.266092840686,10144.792617233637,9463.828333103684,966.2202097588785,74.6967203599209,74.8053205681303,6977117.028683528,97.75331892286478,0.0023976559394962107,346.48398149886003,104.7468179005957,34.642144667876806
2027-12-07 00:00:00+00:00,1235.6007727542901,13270.469238932528,13218.749719481435,13328.996061124744,13193.154163633004,965.7760821065187,74.61078999736985,74.71603014227485,6977116.128503874,97.7533190808575,0.0024147386867178437,347.4637723004117,103.09241007897795,-7.649482051046127
2027-12-08 00:00:00+00:00,1235.4644902032708,10133.124343299882,10615.358764492717,10922.76030977147,11338.177588065451,966.4237670066631,74.53116821042256,74.63308770451944,6977115.2398316,97.75331921210581,0.002429815821296291,348.44356333974787,101.43792370479156,-49.94000183326508
2027-12-09 00:00:00+00:00,1234.5694205886605,3523.0188694010317,3977.9797874691567,4589.573412424576,5111.374086577302,967.7566764219762,74.45790953005294,74.55654596808881,6977114.349768829,97.75331931027483,0.0024428763499763917,349.42335464154036,99.78346832821693,-92.22952989075837
2027-12-10 00:00:00+00:00,1232.7776004247671,6519.964743976465,5647.480350244478,5810.519918489858,4936.188167623488,968.868977454973,74.39106553839133,74.48645472484928,6977113.464486087,97.75331936927421,0.002453906806817641,350.40314622761343,98.1290906317833,-134.51811380560548
2027-12-11 00:00:00+00:00,1231.5545458544125,11748.037280338398,11287.026456823192,11399.667558690564,10863.839220487107,969.1136993537539,74.33068510029541,74.4228610808657,6977112.57039472,97.7533193946304,0.0024629017311522416,351.3829381249213,96.47472223630773,-176.8056845442952
2027-12-12 00:00:00+00:00,1232.6259749010233,12064.279710949368,12161.305771727935,12430.936894939221,12442.587190768445,968.5834780225686,74.2768145804063,74.36580961998554,6977111.691674799,97.75331939710719,0.002469849427382352,352.3627303388287,-265.17974573051987,140.9078630862529
2027-12-13 00:00:00+00:00,1235.4471130122,7371.083878655145,7871.9934001069705,8363.067710459163,8800.446811339127,967.8978961867605,74.22949795689694,74.31534258950532,6977110.791405541,97.75331935910945,0.0024747486065262486,353.3425229169184,-266.8341276466074,98.62234757484835
2027-12-14 00:00:00+00:00,1237.916724588792,2093.9187826708767,1502.0127090821002,2620.4582765942887,2438.3008686950357,967.5446690629902,74.18877693424119,74.2714999304404,6977109.912992514,97.75331928541418,0.0024775915532169795,354.3223158693929,91.51145573544983,56.337889401213076
2027-12-15 00:00:00+00:00,1239.1354323451314,7846.89993562273,7140.050978054602,7250.165922861541,6462.102346360733,967.4499880414011,74.154690780912,74.23431918043461,6977109.024295041,97.75331917790297,0.002478378013451137,355.30210922341007,89.85703596347652,14.054452062475773
2027-12-16 00:00:00+00:00,1239.5726534104886,11045.63270694956,10838.766124979547,10957.671162118266,10647.640892199588,967.1916195777653,74.12727603004127,74.20383519007815,6977108.153902053,97.7533190354601,0.0024771049683137334,356.2819029934851,88.20259261088864,-28.227953838145375
2027-12-17 00:00:00+00:00,1239.1332259206329,9293.438957496717,9623.185058930932,9828.147765856927,10049.698063507478,966.5861944954522,74.10656604186323,74.18007974036423,6977107.290779743,97.75331885703623,0.002473775411787579,357.26169719969505,86.54808946363987,-70.50930287749428
2027-12-18 00:00:00+00:00,1237.401199733834,3597.212687450166,4361.142051427196,4474.693284573036,5094.488989337739,965.9957303242986,74.09259054081072,74.1630810961625,6977106.419088813,97.75331864662648,0.0024683923624061145,358.2414918739165,84.89358315510898,-112.78965080109809
2027-12-19 00:00:00+00:00,1235.5548302637267,3595.7509215553455,3311.2692406730835,2534.6260947073088,2116.1798655048897,966.0047040531662,74.08537522391534,74.15286364373561,6977105.548211138,97.75331840644367,0.002460962012988933,359.2212870370391,83.23900717935653,-155.06892799413518
2027-12-20 00:00:00+00:00,1235.6656963952905,8635.162813082643,8461.385777655443,7999.221316856738,7714.7780646189585,966.7855191677112,74.08494150282854,74.14944767401882,6977104.689521092,97.75331812318228,0.002451486073907987,0.20108270737575923,-278.4155694226482,162.65278478032909
2027-12-21 00:00:00+00:00,1237.926347564292,9770.559541384637,10052.446365558451,9646.10933004907,9819.536438641617,967.8260141241472,74.09130645455365,74.15284927373342,6977103.823190873,97.75331780583157,0.002439975041721283,1.1808789168882574,-280.07013235693614,120.37548258678284
2027-12-22 00:00:00+00:00,1240.5082561812224,7195.588965925455,7945.749448453365,7281.852386091914,7955.171217639092,968.3258914064116,74.10448285118129,74.16308037289457,6977102.964647654,97.75331745866742,0.002426437883183025,2.160675676002746,78.27522423748023,78.09925011340147
2027-12-23 00:00:00+00:00,1242.197502381643,5152.707409246643,5874.505567806665,4375.20217116308,5205.331474316705,967.9116718927512,74.12447927699101,74.18014885546037,6977102.110329744,97.75331707842675,0.0024108873098284828,3.1404730109129355,76.62049020396269,35.82409067696518
2027-12-24 00:00:00+00:00,1243.2205593737424,8171.8104918562685,8415.189883953497,7139.71087403686,7389.756048942076,966.9705213757187,74.15130032427203,74.20405869554136,6977101.2541840365,97.7533166658944,0.00239333402835542,4.120270942076528,74.96573163950511,-6.450060668405786
2027-12-25 00:00:00+00:00,1243.4545078207173,10649.221877079648,10995.378644375198,10014.144753251283,10328.11036902205,966.2721374877594,74.18494679380964,74.23481016124002,6977100.40528301,97.75331622799386,0.002373796631021134,5.1000694851575386,73.31083517341078,-48.72309479142242
2027-12-26 00:00:00+00:00,1242.1780202418217,10427.397664301046,11028.516451367437,10073.231130276308,10669.799737375639,966.2499617918751,74.22541587969539,74.27239998935507,6977099.551182956,97.75331575434357,0.002352288573130486,6.079868667001547,71.65592883412629,-90.99514368792451
2027-12-27 00:00:00+00:00,1240.0841675453069,9397.18664780028,10013.365811637972,8875.846257678555,9562.766777094505,966.6467403150963,74.27270142133712,74.31682158645302,6977098.700510792,97.75331525167802,0.0023288251956705744,7.0596685039483305,70.0009776159053,-133.2661648724338
2027-12-28 00:00:00+00:00,1239.3304236596457,10487.245735264198,10827.558390537923,9711.636765841353,10129.182774172525,966.8490018635001,74.3267941002201,74.36806521050858,6977097.860403586,97.75331472800627,0.0023034299768816924,8.039469006802241,68.34585022779797,-175.5360408320027
2027-12-29 00:00:00+00:00,1240.8025086436164,12439.147968507026,12696.120903272431,11834.907148737435,12130.453873735325,966.5450900099182,74.38768162708175,74.4261181635028,6977097.032738705,97.75331417792262,0.0022761236232971783,9.019270190842406,-293.3094048979457,142.19517048021694
2027-12-30 00:00:00+00:00,1243.1246194274415,12881.732865757225,13222.983375516376,12573.942795041718,12956.186718233135,966.028296745049,74.45534894188863,74.49096496993477,6977096.19239665,97.75331360056963,0.0022469284220538034,9.999072081517925,65.03532236986665,99.92735813352992
2027-12-31 00:00:00+00:00,1244.9557120623033,12174.425142858594,12486.140973191617,11948.461721257478,12338.86270208546,965.8517374905748,74.52977837309531,74.5625875013473,6977095.356325481,97.75331300240904,0.0022158668312505687,10.97887468858062,63.379932767021636,57.660624643176575
2028-01-01 00:00:00+00:00,1246.3667144415926,12379.53855280104,12473.44772441502,12037.041295402389,12223.350404274477,966.2117414654066,74.61094974467625,74.64096509490678,6977094.524077351,97.75331238491559,0.0021829678323999745,11.958678025888018,61.72440296819044,15.394989219410709
2028-01-02 00:00:00+00:00,1247.2873631919585,13579.114624451351,13555.423247133775,13313.813095279234,13353.844833307798,966.7072000177333,74.69884046959088,74.72607462618838,6977093.669116877,97.75331174588071,0.0021482572763074762,12.938482115744565,60.068789625955766,-26.869592585588666
2028-01-03 00:00:00+00:00,1246.7558085738217,13848.392856801584,13858.834516369485,13862.889774087256,13927.820387840318,966.7484780365307,74.7934256367686,74.8178905999769,6977092.81872716,97.75331109252528,0.0021117661751861748,13.918286973709922,58.413052642929145,-69.13307150749019
2028-01-04 00:00:00+00:00,1244.8612671988014,12806.547329008368,12774.545539897514,13002.760601020962,13050.144813154096,966.1874845657037,74.894678057888,74.91638519260744,6977091.974139974,97.75331042179789,0.002073520750734142,14.898092607288296,56.75716252520757,-111.39542432601645
2028-01-05 00:00:00+00:00,1243.5554312443821,12221.249734813986,11970.161827224503,12339.947854611066,12183.258193834246,965.5100946622305,75.00256836236599,75.0215283117625,6977091.1528563155,97.753309738753,0.00203355389739201,15.877899014065836,55.10101900720753,-153.6565679621246
2028-01-06 00:00:00+00:00,1244.2386571690365,12952.486170704184,12585.91271340018,13046.61153585617,12738.704931966735,965.3773441693138,75.11706507952937,75.1332877126477,6977090.327723218,97.75330903621067,0.001991896401273778,16.857706207747437,-306.55524048115785,164.0833495811551
2028-01-07 00:00:00+00:00,1246.064754285219,13118.584101379784,12840.231847505556,13463.376965347335,13218.776512018183,965.9569619956764,75.23813480946326,75.25162909845231,6977089.4814825095,97.75330832520419,0.0019485891255834127,17.837514204798296,51.7883879146448,121.82433935297948
2028-01-08 00:00:00+00:00,1247.7132740012744,11501.38925617856,11254.118741410282,12127.674495109894,11934.822798613237,966.7191409936697,75.36574238466933,75.37651629716778,6977088.647114658,97.75330760447203,0.0019036644729978625,18.817323004197068,50.131774061253125,79.56653654587954
2028-01-09 00:00:00+00:00,1249.182000162588,9769.4834629573,9265.255206759364,10328.32291959699,9918.85956639804,966.918393161093,75.49985110730618,75.50791145433777,6977087.818873876,97.75330688438476,0.0018571613585014963,19.797132605905293,48.47493731801335,37.30991430049874
2028-01-10 00:00:00+00:00,1250.5771739278796,10394.475869661806,9727.67708750589,10665.346740903431,10037.343039063859,966.293730350819,75.64042293257846,75.64577520184837,6977086.982794819,97.75330615879537,0.0018091176015500512,20.776943020425016,46.817873059168896,-4.945524586470559
2028-01-11 00:00:00+00:00,1250.8727620859936,11393.381050517157,10953.201485425614,11791.420397295991,11329.60809896627,965.3038838664221,75.78741862636414,75.79006678450358,6977086.150901241,97.75330542764742,0.0017595713625846849,21.75675425076392,45.16055957209951,-47.19975685830435
2028-01-12 00:00:00+00:00,1249.554138383917,9898.594895739618,9717.325208679358,10704.444132831257,10500.887766055994,964.6722505499297,75.94079773134746,75.94074400924617,6977085.305996189,97.75330469484038,0.001708564480278247,22.73656630140236,43.50303014611217,-89.4528078792206
2028-01-13 00:00:00+00:00,1248.1148005288637,6423.636667427384,6065.6677197381405,7427.020724910547,7134.870899224559,964.7161202260125,76.10051829907876,76.09776298644209,6977084.487161037,97.75330396921322,0.0016561403525114824,23.71637915544618,41.84504736968232,-131.7044523903195
2028-01-14 00:00:00+00:00,1248.2201250182686,6432.312888746909,5560.176941867897,6644.738662846727,5806.602926669113,965.118211263498,76.26653636141353,76.26107766409653,6977083.642523113,97.75330324487632,0.0016023417604832477,24.69619282658786,40.186857038743796,-173.95492860323645
2028-01-15 00:00:00+00:00,1249.5176413474205,9679.685213107425,9174.098066650331,9667.713837876687,9077.739420479213,965.337392755071,76.43880530828358,76.43063921575401,6977082.811377978,97.75330252796682,0.0015472147283793732,25.676007301515213,-321.4718182237029,143.79603137654803
2028-01-16 00:00:00+00:00,1250.776788591765,10177.70786963242,10180.392376391605,10612.352589573948,10514.136175347872,965.2072642000498,76.61727524957581,76.60639547501685,6977081.979478626,97.75330182211205,0.0014908037705929967,26.655822582478816,36.869095371235076,101.54836497122508
2028-01-17 00:00:00+00:00,1251.964060068572,6421.779469393178,6802.904136989325,7401.291676489562,7688.702217215945,965.0875623477372,76.80189256904397,76.78829049879518,6977081.1593988165,97.75330112673275,0.0014331559798475206,27.635638654273492,35.20940596155721,59.30224972844927
2028-01-18 00:00:00+00:00,1253.4646641890852,1563.2172771140372,766.3702118094411,2165.079434258988,1833.0744771600243,965.4143778611874,76.99259973022201,76.97626440174588,6977080.3260389045,97.75330043916466,0.0013743164870747056,28.615455516538017,33.549228362606684,17.0575720015051
2028-01-19 00:00:00+00:00,1254.4161846035247,7590.812903360085,7005.070793673233,6918.939696132449,6226.984221278178,966.1287333460173,77.18933530589808,77.17025333851453,6977079.500620716,97.75329976109421,0.0013143328074827975,29.595273157816194,31.88833125330387,-25.185432437185174
2028-01-20 00:00:00+00:00,1253.842451402783,11264.319320550649,11172.607737868519,11081.123612546955,10883.542010894998,966.609995316964,77.39203414750789,77.37018963985584,6977078.676166115,97.75329910483111,0.0012532601768584126,30.57509156525065,30.22667071576442,-67.42672470574848
2028-01-21 00:00:00+00:00,1252.6383047229326,9974.757437369053,10434.995441134315,10456.769362889283,10819.254022570964,966.230206775568,77.60062757331289,77.57600197981458,6977077.837790835,97.7532984611723,0.0011911448039578876,31.554910739022468,28.56422224496302,-109.66627013262325
2028-01-22 00:00:00+00:00,1252.485389668663,4153.338839980769,5033.055915230961,5051.38813658452,5852.180188785615,964.9978043787414,77.81504362426725,77.78761556455666,6977077.013607265,97.7532978390028,0.0011280415604136237,32.53473065016376,26.900608289038345,-151.90370499941434
2028-01-23 00:00:00+00:00,1253.413456855481,4177.817784124272,3604.600413364567,2990.168070957788,2380.2110339408127,963.635299293422,78.03520723536907,78.00495225924894,6977076.188567104,97.75329723893512,0.001064001398839451,33.51455129338577,-334.7642549309893,165.8610580232082
2028-01-24 00:00:00+00:00,1254.2768142814534,10608.311161623633,10206.650676391402,9889.46722686407,9407.565052069025,962.9926485255352,78.26104039435322,78.22793071295447,6977075.36543393,97.7532966601279,0.000999074426409475,34.494372654174946,23.569319598645695,123.6283360057548
2028-01-25 00:00:00+00:00,1254.9715681237567,12650.63887144787,12785.628234688329,12659.080788428728,12702.886675264253,963.3419740014218,78.49246227684067,78.45646640516377,6977074.55090729,97.75329610346223,0.0009333168490276174,35.47419471081332,21.90087426715837,81.39857339088414
2028-01-26 00:00:00+00:00,1256.181649597627,9210.139271576556,9883.569264394333,9908.989141013259,10511.172959835356,964.2180860299148,78.72938934972527,78.69047170622086,6977073.717777974,97.75329557065916,0.0008667807141089684,36.454017454071725,20.230271829982218,39.171914248923
2028-01-27 00:00:00+00:00,1257.4313631926173,2248.0374353598327,3092.635204375708,2919.8052494378685,3849.9154224667236,964.9205001713556,78.97173545248512,78.92985587019173,6977072.908697612,97.75329506854061,0.0007995262626658335,37.43384085484158,18.556514719795057,-3.050646823715908
2028-01-28 00:00:00+00:00,1257.5341137733699,7138.696414522385,6451.358236744613,6040.136647316493,5310.763777548846,965.1511968200848,79.21941183568619,79.17452503693346,6977072.085698131,97.75329459190262,0.0007316037547632963,38.413664903422486,16.879029864373415,-45.268544118035635
2028-01-29 00:00:00+00:00,1256.7958832296174,12487.588534124965,12197.513484884083,11999.656651790745,11626.656275300244,965.164141202726,79.47232720142475,79.42438213163578,6977071.285054352,97.75329414995655,0.0006630728949027748,39.39348956785998,15.196302739641457,-87.48026574411712
2028-01-30 00:00:00+00:00,1256.7201120822824,12517.549451977926,12826.248477979605,12825.628244075993,13047.075643516142,965.3254622063022,79.73038765552398,79.67932672971416,6977070.476757723,97.75329373924781,0.0005939895812841692,40.37331482970008,13.506812120046439,-129.68430255717226
2028-01-31 00:00:00+00:00,1257.5789166167974,7131.751398578658,7935.360077795995,8064.024796188023,8810.110028744648,965.584161602396,79.99349664281775,79.93925486497928,6977069.659877018,97.75329335191425,0.0005244068316809345,41.35314068172828,11.807602939285289,-171.877683771456
2028-02-01 00:00:00+00:00,1258.2524781544187,1841.029402902611,1455.1721506238284,793.0283880769997,1194.8418301444447,965.4580178547632,80.26155483999379,80.20405876497738,6977068.847932974,97.75329299969631,0.00045438546276952254,42.33296709260805,10.094099246378699,145.94416590964238
2028-02-02 00:00:00+00:00,1258.4598860280803,9377.17347364036,8732.656952737614,8458.60718516684,7750.013592182533,964.5687955872695,80.53445994461872,80.47362647579118,6977068.068120575,97.75329268277531,0.0003839840303463544,43.31279403457787,8.35833662133815,103.78919001564665
2028-02-03 00:00:00+00:00,1259.1054262945995,13092.305015933598,12971.00025623348,12884.450357412697,12672.806085436781,963.1661464698852,80.81210644007494,80.74784140650054,6977067.303707684,97.75329239866215,0.00031325948956447346,44.29262147266084,6.584959484242759,61.67271544046123
2028-02-04 00:00:00+00:00,1260.2392487006493,11117.44747722653,11592.061332810612,11682.040583798665,12072.31886130758,962.0637935244896,81.0943853038976,81.02658176407864,6977066.553868626,97.75329215872524,0.00024227730789498376,45.272449374092986,4.7409592455618625,19.627734368636794
2028-02-05 00:00:00+00:00,1260.7469031069522,4436.646022789381,5328.235984831519,5452.111613076542,6290.5417152494465,961.9923708890243,81.38118357838196,81.30971982243325,6977065.799845681,97.7532919497869,0.0001710924999156646,46.25227771853971,2.737996048491383,-22.257418990842215
2028-02-06 00:00:00+00:00,1260.4719302534124,4343.8975343347975,3656.854072247408,3140.9816069400495,2426.310421260867,962.9622551870456,81.67238389454235,81.59712101173966,6977065.059902248,97.75329177488217,9.977532827232179e-05,47.23210647613323,0.23289282922408577,-63.63957247842373
2028-02-07 00:00:00+00:00,1260.6562032986749,10763.650680868219,10317.095975170145,10057.931660846132,9530.245097610601,964.250874769085,81.96786376215773,81.88864269908399,6977064.30037409,97.75329163631585,2.8500989092025343e-05,48.21193563105244,-6.538948626817509,-100.75412761524251
2028-02-08 00:00:00+00:00,1261.722997211961,12470.597328965301,12582.104971324685,12493.892290030186,12509.781988926774,965.0246539285049,82.26749457016831,82.18413257289032,6977063.549097024,97.75329153012572,4.333041311893091e-05,49.191765155969115,-176.32948725513222,25.150883817446218
2028-02-09 00:00:00+00:00,1262.529308986848,8877.797224393387,9540.077874242968,9511.855132660068,10094.09563466105,965.0046607213699,82.57114017871426,82.48342643613216,6977062.799041847,97.75329145686105,0.00011467336761548409,50.17159502551385,179.08997244020043,-14.153242669489623
2028-02-10 00:00:00+00:00,1262.4745996963443,2990.8071292493964,3793.6119379905585,3160.438687110017,4079.367696078573,964.5650062869923,82.87865488096419,82.78634522601722,6977062.040408311,97.75329142096429,0.00018599736285379318,51.151425221303725,176.75548826154508,-55.702557424369814
2028-02-11 00:00:00+00:00,1262.4953674722076,7165.945753668905,6798.787537149273,6064.455329172393,5669.194977465249,964.2166283263228,83.18988057315427,83.09269106846467,6977061.29674042,97.75329141894706,0.00025718440608867287,52.13125571263929,174.7996652228779,-97.6296701909038
2028-02-12 00:00:00+00:00,1263.1784137866746,11551.400907924912,11454.415183639381,11007.945930948013,10831.741783681517,964.0500951421475,83.50464304569277,83.4022421307007,6977060.553868299,97.75329145254386,0.0003281695730622071,53.11108647516867,172.97543116901275,-139.68751726425342
2028-02-13 00:00:00+00:00,1263.7198590844794,11402.030494141385,11813.046065889659,11465.658337536282,11800.442343310555,963.7162041274921,83.8227472104323,83.71474607650103,6977059.8068908835,97.7532915176106,0.00039889221897245896,54.09091748784325,-188.78737601605184,178.1940655076371
2028-02-14 00:00:00+00:00,1263.703543187323,7734.248210411326,8512.139882005999,7933.729555690337,8704.294874599713,962.9325503525556,84.14397108532371,84.02991171519169,6977059.052844255,97.7532916206508,0.00046929120892079764,55.07074873037674,-190.51707508204768,136.04340387286425
2028-02-15 00:00:00+00:00,1264.1322939823438,6615.772329968972,6943.160582591269,5809.718435248762,6276.146515201276,961.9537117535285,84.4680579586975,84.34739812976821,6977058.298396085,97.75329174977912,0.000539310215382043,56.05058018356546,-192.22611327032791,93.8729483467995
2028-02-16 00:00:00+00:00,1265.5599925712424,10473.093398142251,10452.516747133152,9593.431496498495,9575.766670397703,961.4578061604922,84.7947058989337,84.66680004208395,6977057.552849589,97.75329191499428,0.0006088880931748972,57.0304118185285,-193.9218777553099,51.6900825198612
2028-02-17 00:00:00+00:00,1266.8212924819318,12613.252104961788,12832.883570855805,12217.513461735973,12407.785885552274,961.9236085935498,85.12355294499403,84.98762758545513,6977056.800217708,97.75329210844939,0.0006779698890364231,58.010243615934655,164.39151978012922,9.498914081616071
2028-02-18 00:00:00+00:00,1266.8818102236926,11503.111797121113,12018.946582525663,11454.006591369616,11974.563720599623,963.1124708530897,85.45415572255077,85.30927774069812,6977056.053508908,97.75329233309404,0.0007464959734046189,58.990075555555045,162.711492640821,-32.697967930945254
2028-02-19 00:00:00+00:00,1266.4608767393536,9791.965574654772,10237.980081062564,9521.722172458123,10060.994905547452,964.1969212900946,85.78595764259362,85.63099320194294,6977055.317837851,97.75329258864944,0.0008144098732173261,59.96990761192286,161.03640309862172,-74.89893549861267
2028-02-20 00:00:00+00:00,1266.5513161551467,11095.436535934305,11169.116191295545,10469.382866341442,10627.74270348901,964.4445224202038,86.11824064102393,85.95180221085324,6977054.553681023,97.75329286930486,0.0008816580230521213,60.94973977779283,159.36502943147804,-117.10275665827558
2028-02-21 00:00:00+00:00,1266.7961061898586,13324.654136490795,13358.372428500812,12896.312639639227,12962.120943304462,963.8215480265009,86.45005013077778,86.2704292536333,6977053.800110635,97.75329317821084,0.0009481816248158533,61.92957203033649,157.6966194062618,-159.30866740816379
2028-02-22 00:00:00+00:00,1266.7265381173818,13545.498626831195,13728.02858162785,13487.100673537521,13702.178545552415,962.9491587147404,86.78007524691175,86.58516053218223,6977053.036956613,97.7532935074031,0.001013928570373587,62.90940435905435,-203.9693356578514,158.48383820939432
2028-02-23 00:00:00+00:00,1267.1866463883362,12262.136067440179,12435.895954012794,12328.841802105393,12580.20895716381,962.4723473308123,87.10645251031539,86.89363897715074,6977052.2711026715,97.75329386252557,0.001078840540653725,63.889236746025695,-205.63340688059765,116.275342047622
2028-02-24 00:00:00+00:00,1268.9056366559,12069.788286503359,11983.109409852374,11961.868529031392,11975.783049088917,962.4790115764304,87.42643520894441,87.19255086202112,6977051.508605826,97.7532942392802,0.0011428646242034048,64.8690691735313,-207.2957955759112,74.06604270812188
2028-02-25 00:00:00+00:00,1270.7989910107756,13309.752834391693,13082.780204926627,13215.623288200484,13052.898267315551,962.5319711913847,87.73582523287006,87.47715301528555,6977050.736049643,97.75329463526067,0.0012059490762490236,65.84890163245711,-208.95680909483983,31.85624738815765
2028-02-26 00:00:00+00:00,1271.3698122870085,13657.116492685576,13486.482497992518,13854.459014854105,13730.279721128574,962.2330775004826,88.02799384235018,87.74059475409811,6977049.967875895,97.75329505142207,0.001268039307323179,66.82873410867295,149.38334395014257,-10.353827729326559
2028-02-27 00:00:00+00:00,1270.865876915505,12420.061471552186,12241.64161626217,12860.668143333764,12751.356789222824,961.7015192329975,88.29226849113884,87.9730751301122,6977049.1851454275,97.75329547998922,0.0013290859898233685,67.80856659502932,147.72456187024838,-52.5640747107521
2028-02-28 00:00:00+00:00,1270.4504877968664,11366.587656939197,10974.815562742862,11763.5537807772,11465.54078697479,961.4660860366388,88.51172695869572,88.16119903394802,6977048.401971815,97.75329592430364,0.0013890359814908355,68.788399082294,146.06667075797367,-94.77431332272931
2028-02-29 00:00:00+00:00,1270.2218413578491,11771.925298239183,11238.6509143639,12088.063904859893,11615.70255805984,961.8827280033079,88.66202026667558,88.28862587911077,6977047.631159441,97.75329638364131,0.0014478392374422055,69.7682315552115,144.40956567185881,-136.98444238660753
2028-03-01 00:00:00+00:00,1269.8028443462013,11921.614350019123,11462.077364987817,12435.74793241347,12005.016566577819,962.6884145200166,88.7165311930096,88.33971301369348,6977046.858500457,97.75329685328892,0.0015054480147088573,70.74806400677538,142.75312603329976,-179.19434792136417
2028-03-02 00:00:00+00:00,1269.9698084757383,10400.925636107706,9978.017077042952,11204.609449507,10823.03168850013,963.1849912953587,88.66164302577214,88.30606183213362,6977046.169613789,97.75329734019923,0.001561813145214651,71.72789641051273,-218.9026671075989,138.59593859415395
2028-03-03 00:00:00+00:00,1271.7081468919387,8519.668795016882,7874.229592911364,9335.184851714579,8770.972494959828,962.892413597749,88.50784266672909,88.19110689262014,6977045.503913806,97.75329784005406,0.0016168871917204676,72.70772873237713,-220.55794929361917,96.38649341418215
