date,beta_angle_sun,sma,inc,ecc,raan,aop,lv,ap_list,daily_flux
2033-05-22 00:00:00,-18.829924060982712,539203.2418531347,97.75397858971934,0.050660229260716914,255.89905648423195,124.35470447082204,-3.5823591189124624,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",67.8
2033-06-21 00:00:00,-18.49692684179161,538702.6703554606,97.75373745137435,0.10778018006879138,286.3054923780157,103.13242927283771,-36.447321040593735,"JArray<double>[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]",66.9
2033-07-21 00:00:00,-18.12261139639248,538351.43118825,97.75351145723273,0.0947879959848227,316.7177953421136,67.74077996773238,-39.26485269012912,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",66.5
2033-08-20 00:00:00,-19.230452031608678,538044.9568615351,97.75327259480554,0.03300841129041175,347.1340520662022,79.0578383840406,-78.0559042348603,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",66.6
2033-09-19 00:00:00,-21.326719427358498,537643.6355445841,97.75300803457536,0.08338353426338885,17.55462946621395,119.35677948189786,-133.68567076020187,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",67.3
2033-10-19 00:00:00,-22.339774227705966,537020.3134783823,97.75269114662768,0.10950409614588634,47.98152470666331,85.37178328861486,-97.332787199011,"JArray<double>[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",68.3
2033-11-18 00:00:00,-20.820546797662363,536368.3092675647,97.75236326531282,0.062579144353882,78.41760755779897,57.300561231145835,-42.82244306639834,"JArray<double>[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",69.4
2033-12-18 00:00:00,-17.868192959743517,535761.3772509843,97.75208199084068,0.048432650728805864,108.86204009947427,122.62611909733714,-60.180273149759735,"JArray<double>[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",70.3
2034-01-17 00:00:00,-16.344797637747394,535133.8194900611,97.7518348775609,0.10459462169086887,139.31471939443787,103.55686058625746,28.402758982375442,"JArray<double>[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]",70.6
2034-02-16 00:00:00,-18.17902598656734,534554.203840836,97.751573016537,0.09317018838015959,169.776040505283,-291.2731061443668,155.08897605351015,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",70.4
2034-03-18 00:00:00,-22.607576887573593,533927.081914831,97.75125726055931,0.033963888098644854,200.2451218319303,79.34037642542113,-103.81567892231293,"JArray<double>[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]",69.6
2034-04-17 00:00:00,-26.89159711087616,533105.4406318273,97.7508843327306,0.08204572161033966,230.72437807845193,119.09885388148143,-5.612363506087779,"JArray<double>[17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0]",68.3
2034-05-17 00:00:00,-28.765068944729297,532343.9445657665,97.75050343363671,0.10880256896890846,261.2146961148597,86.17305188404349,-165.5569834127826,"JArray<double>[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",67.2
2034-06-16 00:00:00,-28.470690945754896,531769.0465595825,97.75014383550096,0.06427216041291767,291.71373420416256,59.59370765692729,51.31317994681101,"JArray<double>[13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0]",66.3
2034-07-16 00:00:00,-28.174812086309668,531344.0102463011,97.74982034000074,0.04950617280907474,322.21944107672334,119.78164691030302,-160.61730285339488,"JArray<double>[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",65.9
2034-08-15 00:00:00,-29.49960586617945,530960.7724707453,97.74950185340445,0.10393034758775982,352.72961614345365,-256.64647328209475,77.46943266646434,"JArray<double>[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",66.1
2034-09-14 00:00:00,-31.889107970483675,530487.8957926901,97.74912600795544,0.09300835570611253,23.24475563933499,69.46725188222658,-12.105827660317917,"JArray<double>[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",66.8
